x_m,y_m,z_m,r,g,b
0.391389,-0.293162,0.779000,118,130,146
0.392090,-0.292786,0.778000,115,127,143
0.393294,-0.292786,0.778000,114,129,144
0.393483,-0.292033,0.776000,113,128,143
0.394175,-0.291657,0.775000,117,132,147
0.394354,-0.290904,0.773000,116,131,146
0.395038,-0.290528,0.772000,117,132,147
0.395206,-0.289775,0.770000,116,131,146
0.395368,-0.289022,0.768000,116,131,146
0.395523,-0.288270,0.766000,116,131,146
0.395672,-0.287517,0.764000,114,129,144
0.395296,-0.286388,0.761000,113,128,143
0.396473,-0.286388,0.761000,116,131,148
0.397128,-0.286012,0.760000,117,132,149
0.397780,-0.285635,0.759000,118,133,150
0.398954,-0.285635,0.759000,117,132,149
0.400128,-0.285635,0.759000,118,133,150
0.401303,-0.285635,0.759000,119,134,151
0.402477,-0.285635,0.759000,117,132,149
0.403651,-0.285635,0.759000,117,132,149
0.405359,-0.286012,0.760000,117,132,149
0.406534,-0.286012,0.760000,117,132,149
0.407710,-0.286012,0.760000,117,132,149
0.408886,-0.286012,0.760000,117,132,149
0.410601,-0.286388,0.761000,117,132,149
0.411779,-0.286388,0.761000,117,132,149
0.412956,-0.286388,0.761000,117,132,149
0.413589,-0.286012,0.760000,117,132,149
0.414765,-0.286012,0.760000,117,132,149
0.415940,-0.286012,0.760000,117,132,149
0.416567,-0.285635,0.759000,117,132,149
0.417742,-0.285635,0.759000,119,134,151
0.418364,-0.285259,0.758000,114,129,146
0.419537,-0.285259,0.758000,114,129,146
0.420154,-0.284883,0.757000,117,132,149
0.421325,-0.284883,0.757000,114,129,146
0.421938,-0.284506,0.756000,117,132,149
0.422548,-0.284130,0.755000,117,132,149
0.423716,-0.284130,0.755000,116,131,148
0.424322,-0.283754,0.754000,116,131,148
0.425488,-0.283754,0.754000,117,132,149
0.424957,-0.282625,0.751000,117,132,149
0.424984,-0.281872,0.749000,116,131,148
0.426744,-0.280743,0.746000,114,129,146
0.426751,-0.279990,0.744000,116,131,148
0.427327,-0.279614,0.743000,116,131,148
0.428477,-0.279614,0.743000,114,129,144
0.429626,-0.279614,0.743000,114,129,144
0.430776,-0.279614,0.743000,119,134,149
0.431925,-0.279614,0.743000,117,132,147
0.433074,-0.279614,0.743000,117,132,147
0.434808,-0.279990,0.744000,116,131,146
0.435959,-0.279990,0.744000,116,131,146
0.436523,-0.279614,0.743000,114,129,144
0.437672,-0.279614,0.743000,112,127,142
0.438822,-0.279614,0.743000,114,129,144
0.439379,-0.279238,0.742000,116,131,146
0.440527,-0.279238,0.742000,117,132,147
0.440485,-0.278485,0.740000,116,131,146
0.441033,-0.278109,0.739000,113,128,143
0.442176,-0.278109,0.739000,113,128,143
0.442719,-0.277732,0.738000,112,127,142
0.443260,-0.277356,0.737000,114,129,144
0.443797,-0.276980,0.736000,112,127,142
0.444935,-0.276980,0.736000,111,126,141
0.446074,-0.276980,0.736000,111,126,141
0.446605,-0.276603,0.735000,116,131,146
0.447742,-0.276603,0.735000,117,132,147
0.448269,-0.276227,0.734000,112,127,142
0.448792,-0.275851,0.733000,114,129,144
0.449926,-0.275851,0.733000,112,127,142
0.450444,-0.275474,0.732000,109,124,139
0.450960,-0.275098,0.731000,110,125,140
0.452091,-0.275098,0.731000,113,128,143
0.451982,-0.274345,0.729000,112,127,142
0.452488,-0.273969,0.728000,113,128,143
0.453614,-0.273969,0.728000,113,128,143
0.454116,-0.273593,0.727000,112,127,142
0.455241,-0.273593,0.727000,111,126,141
0.455738,-0.273216,0.726000,111,126,141
0.456861,-0.273216,0.726000,110,125,140
0.457984,-0.273216,0.726000,110,125,140
0.459107,-0.273216,0.726000,110,125,140
0.460230,-0.273216,0.726000,111,126,141
0.461354,-0.273216,0.726000,109,124,141
0.462477,-0.273216,0.726000,105,120,137
0.463600,-0.273216,0.726000,107,122,139
0.464723,-0.273216,0.726000,109,124,141
0.465205,-0.272840,0.725000,110,125,140
0.466969,-0.273216,0.726000,109,124,139
0.467448,-0.272840,0.725000,109,124,139
0.468569,-0.272840,0.725000,107,122,137
0.469691,-0.272840,0.725000,111,123,139
0.470813,-0.272840,0.725000,111,123,139
0.471283,-0.272464,0.724000,111,123,139
0.472403,-0.272464,0.724000,109,121,137
0.472870,-0.272087,0.723000,111,123,139
0.473988,-0.272087,0.723000,111,123,139
0.474449,-0.271711,0.722000,111,123,139
0.475566,-0.271711,0.722000,112,124,140
0.475363,-0.270958,0.720000,109,121,137
0.476477,-0.270958,0.720000,107,119,135
0.476927,-0.270582,0.719000,113,125,141
0.477375,-0.270206,0.718000,108,120,136
0.477819,-0.269829,0.717000,113,125,141
0.478261,-0.269453,0.716000,111,123,139
0.478699,-0.269077,0.715000,109,121,137
0.479134,-0.268700,0.714000,108,120,136
0.479566,-0.268324,0.713000,109,121,137
0.480669,-0.268324,0.713000,108,120,136
0.481096,-0.267948,0.712000,107,122,137
0.481521,-0.267571,0.711000,106,121,136
0.482621,-0.267571,0.711000,110,125,140
0.483721,-0.267571,0.711000,105,120,135
0.484820,-0.267571,0.711000,106,121,136
0.485920,-0.267571,0.711000,106,121,136
0.487020,-0.267571,0.711000,105,120,135
0.488807,-0.267948,0.712000,105,120,135
0.489908,-0.267948,0.712000,105,120,135
0.491010,-0.267948,0.712000,105,120,135
0.491420,-0.267571,0.711000,105,120,135
0.492520,-0.267571,0.711000,105,120,135
0.493620,-0.267571,0.711000,106,121,136
0.494024,-0.267195,0.710000,106,121,136
0.495123,-0.267195,0.710000,106,121,136
0.495522,-0.266819,0.709000,105,120,135
0.496619,-0.266819,0.709000,105,120,135
0.497014,-0.266442,0.708000,104,119,134
0.497406,-0.266066,0.707000,107,122,137
0.498500,-0.266066,0.707000,102,117,132
0.498887,-0.265690,0.706000,103,118,133
0.499979,-0.265690,0.706000,103,118,133
0.500362,-0.265313,0.705000,103,118,133
0.501452,-0.265313,0.705000,103,118,133
0.501830,-0.264937,0.704000,105,120,135
0.502919,-0.264937,0.704000,105,120,135
0.503292,-0.264561,0.703000,105,120,135
0.503663,-0.264184,0.702000,106,121,136
0.504030,-0.263808,0.701000,107,119,135
0.503673,-0.263056,0.699000,106,118,134
0.504032,-0.262679,0.698000,106,118,134
0.504388,-0.262303,0.697000,106,118,134
0.504742,-0.261927,0.696000,109,121,137
0.505092,-0.261550,0.695000,108,120,136
0.505438,-0.261174,0.694000,108,120,136
0.505782,-0.260798,0.693000,104,116,132
0.506854,-0.260798,0.693000,105,117,133
0.507927,-0.260798,0.693000,102,114,130
0.508999,-0.260798,0.693000,105,117,133
0.510071,-0.260798,0.693000,105,117,133
0.511143,-0.260798,0.693000,105,117,133
0.512215,-0.260798,0.693000,105,117,133
0.513287,-0.260798,0.693000,105,117,133
0.513617,-0.260421,0.692000,104,116,132
0.514688,-0.260421,0.692000,105,117,133
0.515758,-0.260421,0.692000,106,118,134
0.516829,-0.260421,0.692000,104,116,132
0.517899,-0.260421,0.692000,104,116,132
0.518220,-0.260045,0.691000,104,116,132
0.519289,-0.260045,0.691000,104,116,132
0.519605,-0.259669,0.690000,104,116,130
0.519918,-0.259292,0.689000,105,117,131
0.520984,-0.259292,0.689000,105,117,131
0.522050,-0.259292,0.689000,105,117,131
0.522356,-0.258916,0.688000,104,116,130
0.523421,-0.258916,0.688000,105,117,131
0.523723,-0.258540,0.687000,105,117,131
0.524786,-0.258540,0.687000,105,117,131
0.525083,-0.258163,0.686000,102,114,128
0.526144,-0.258163,0.686000,101,113,127
0.526437,-0.257787,0.685000,102,114,128
0.527497,-0.257787,0.685000,101,113,127
0.527785,-0.257411,0.684000,101,113,127
0.528843,-0.257411,0.684000,100,112,126
0.529127,-0.257034,0.683000,101,113,127
0.529407,-0.256658,0.682000,101,113,127
0.529684,-0.256282,0.681000,101,113,127
0.529959,-0.255905,0.680000,100,112,126
0.531011,-0.255905,0.680000,100,112,126
0.531280,-0.255529,0.679000,101,113,127
0.532331,-0.255529,0.679000,100,112,126
0.533381,-0.255529,0.679000,100,112,126
0.534432,-0.255529,0.679000,100,112,126
0.535482,-0.255529,0.679000,99,111,125
0.535742,-0.255153,0.678000,101,113,127
0.536791,-0.255153,0.678000,102,114,128
0.537840,-0.255153,0.678000,102,112,126
0.538889,-0.255153,0.678000,101,111,125
0.539938,-0.255153,0.678000,102,112,126
0.540189,-0.254776,0.677000,104,114,128
0.540437,-0.254400,0.676000,104,114,128
0.540682,-0.254024,0.675000,104,114,128
0.541726,-0.254024,0.675000,103,113,127
0.541966,-0.253647,0.674000,101,111,125
0.542203,-0.253271,0.673000,102,112,126
0.540823,-0.252142,0.670000,100,110,124
0.541051,-0.251766,0.669000,101,110,122
0.541275,-0.251389,0.668000,101,110,122
0.541497,-0.251013,0.667000,103,112,124
0.541715,-0.250637,0.666000,103,112,124
0.541931,-0.250260,0.665000,103,112,124
0.542143,-0.249884,0.664000,102,111,123
0.543170,-0.249884,0.664000,102,111,123
0.543378,-0.249508,0.663000,100,109,121
0.544404,-0.249508,0.663000,102,111,123
0.545429,-0.249508,0.663000,104,113,125
0.545631,-0.249131,0.662000,102,111,123
0.546655,-0.249131,0.662000,103,112,124
0.547679,-0.249131,0.662000,102,110,125
0.548703,-0.249131,0.662000,102,110,125
0.549728,-0.249131,0.662000,101,109,124
0.550752,-0.249131,0.662000,102,110,125
0.551776,-0.249131,0.662000,101,109,124
0.552800,-0.249131,0.662000,100,108,123
0.553824,-0.249131,0.662000,100,111,122
0.554848,-0.249131,0.662000,101,112,123
0.555873,-0.249131,0.662000,100,111,122
0.556897,-0.249131,0.662000,99,110,121
0.557921,-0.249131,0.662000,99,110,121
0.558101,-0.248755,0.661000,97,108,119
0.559123,-0.248755,0.661000,97,108,119
0.559299,-0.248379,0.660000,97,108,119
0.560320,-0.248379,0.660000,100,109,121
0.560490,-0.248002,0.659000,100,109,121
0.560658,-0.247626,0.658000,100,109,121
0.561676,-0.247626,0.658000,101,110,122
0.561838,-0.247250,0.657000,100,109,121
0.561998,-0.246873,0.656000,100,109,121
0.563013,-0.246873,0.656000,101,110,122
0.563168,-0.246497,0.655000,100,109,121
0.564181,-0.246497,0.655000,101,110,122
0.564332,-0.246121,0.654000,101,110,122
0.564479,-0.245744,0.653000,100,109,121
0.565489,-0.245744,0.653000,96,105,117
0.566500,-0.245744,0.653000,100,109,121
0.567510,-0.245744,0.653000,98,107,119
0.568520,-0.245744,0.653000,100,109,121
0.569530,-0.245744,0.653000,98,107,119
0.570541,-0.245744,0.653000,100,109,121
0.571551,-0.245744,0.653000,96,105,117
0.572561,-0.245744,0.653000,97,106,118
0.574450,-0.246121,0.654000,96,105,117
0.574582,-0.245744,0.653000,100,109,121
0.576473,-0.246121,0.654000,95,104,116
-1.821405,-1.067754,2.849000,24,36,42
-1.824650,-1.072251,2.861000,23,35,41
-1.824049,-1.077124,2.874000,23,35,41
-1.824667,-1.080122,2.882000,22,34,40
-1.821420,-1.083495,2.891000,23,35,41
-1.819462,-1.084994,2.895000,24,36,42
-1.823133,-1.089866,2.908000,26,38,44
-0.547951,-0.382278,1.020000,19,32,41
-0.546909,-0.382652,1.021000,20,33,42
-0.545863,-0.383027,1.022000,19,32,41
-0.545347,-0.383777,1.024000,20,33,42
-0.542179,-0.384901,1.027000,22,35,46
-0.198857,-0.195636,0.522000,16,30,36
-0.198050,-0.195636,0.522000,18,30,36
-0.197242,-0.195636,0.522000,18,30,36
-0.196435,-0.195636,0.522000,18,30,36
-0.194446,-0.195261,0.521000,18,30,36
-0.193640,-0.195261,0.521000,21,33,39
-0.192834,-0.195261,0.521000,19,31,37
-0.189246,-0.194887,0.520000,23,33,40
-0.188442,-0.194887,0.520000,22,32,39
-0.187637,-0.194887,0.520000,20,30,37
-0.173574,-0.203881,0.544000,17,27,32
-0.172732,-0.203881,0.544000,18,28,33
-0.171891,-0.203881,0.544000,18,28,33
-0.171049,-0.203881,0.544000,18,28,31
-0.170208,-0.203881,0.544000,17,27,30
-0.168834,-0.204256,0.545000,18,28,31
-0.167991,-0.204256,0.545000,18,28,31
-0.167148,-0.204256,0.545000,18,28,31
-0.166305,-0.204256,0.545000,18,28,31
-0.165765,-0.204631,0.546000,19,29,32
-0.164920,-0.204631,0.546000,21,28,32
-0.164076,-0.204631,0.546000,20,27,31
-0.163530,-0.205006,0.547000,19,26,30
-0.162684,-0.205006,0.547000,21,28,32
-0.162133,-0.205381,0.548000,22,29,33
-0.161580,-0.205755,0.549000,24,31,35
-0.160731,-0.205755,0.549000,24,31,35
-0.160172,-0.206130,0.550000,22,29,33
-0.159322,-0.206130,0.550000,22,29,33
-0.158759,-0.206505,0.551000,22,29,33
-0.158193,-0.206880,0.552000,22,30,31
-0.157339,-0.206880,0.552000,22,30,31
-0.156768,-0.207254,0.553000,22,30,31
-0.155913,-0.207254,0.553000,21,29,30
-0.155338,-0.207629,0.554000,22,30,31
-0.153901,-0.208004,0.555000,21,29,30
-0.153042,-0.208004,0.555000,21,29,30
-0.152184,-0.208004,0.555000,21,29,30
-0.151325,-0.208004,0.555000,21,29,30
-0.074919,-0.186641,0.498000,33,32,41
-0.074297,-0.187016,0.499000,40,39,48
-0.073525,-0.187016,0.499000,50,52,60
-0.072899,-0.187391,0.500000,48,50,58
-0.068575,-0.194887,0.520000,50,55,64
-0.067770,-0.194887,0.520000,42,47,56
-0.066966,-0.194887,0.520000,32,36,48
-0.066288,-0.195261,0.521000,28,32,44
-0.065482,-0.195261,0.521000,28,33,42
-0.064801,-0.195636,0.522000,27,32,41
-0.063993,-0.195636,0.522000,27,32,39
-0.063185,-0.195636,0.522000,23,28,35
-0.062378,-0.195636,0.522000,24,26,34
-0.061688,-0.196011,0.523000,24,26,34
-0.060879,-0.196011,0.523000,24,26,32
-0.060070,-0.196011,0.523000,25,27,33
-0.059261,-0.196011,0.523000,23,28,33
-0.058452,-0.196011,0.523000,22,27,32
-0.057753,-0.196386,0.524000,25,30,35
-0.056942,-0.196386,0.524000,23,28,33
-0.056131,-0.196386,0.524000,22,27,34
-0.055426,-0.196761,0.525000,25,30,37
-0.054718,-0.197135,0.526000,25,30,39
-0.053293,-0.197885,0.528000,50,55,64
-0.052246,-0.200134,0.534000,48,52,64
-0.048263,-0.204256,0.545000,40,44,56
-0.047507,-0.204631,0.546000,42,46,58
-0.046748,-0.205006,0.547000,42,46,58
-0.045985,-0.205381,0.548000,42,46,58
-0.045220,-0.205755,0.549000,42,46,58
-0.043680,-0.206505,0.551000,43,47,59
-0.042127,-0.207254,0.553000,46,50,62
-0.041421,-0.208004,0.555000,44,48,60
-0.040636,-0.208379,0.556000,47,51,63
-0.039847,-0.208754,0.557000,48,52,64
-0.039055,-0.209128,0.558000,48,52,64
-0.038260,-0.209503,0.559000,46,50,62
-0.036596,-0.209878,0.560000,48,49,62
-0.035794,-0.210253,0.561000,49,50,63
-0.034988,-0.210628,0.562000,49,50,63
-0.034179,-0.211002,0.563000,50,51,64
-0.033367,-0.211377,0.564000,48,49,62
-0.032610,-0.212127,0.566000,48,49,62
-0.031790,-0.212501,0.567000,46,47,60
-0.030968,-0.212876,0.568000,46,47,60
-0.029262,-0.213251,0.569000,48,52,64
-0.028431,-0.213626,0.570000,57,61,73
-0.027598,-0.214001,0.571000,57,61,73
-0.026761,-0.214375,0.572000,47,51,63
-0.025922,-0.214750,0.573000,39,43,57
-0.025079,-0.215125,0.574000,43,47,61
-0.024233,-0.215500,0.575000,42,46,60
-0.023384,-0.215874,0.576000,37,41,55
-0.022493,-0.215874,0.576000,36,42,53
-0.021639,-0.216249,0.577000,36,42,53
-0.020747,-0.216249,0.577000,36,42,53
-0.019854,-0.216249,0.577000,36,42,53
-0.018994,-0.216624,0.578000,36,42,53
-0.018100,-0.216624,0.578000,36,42,53
-0.017206,-0.216624,0.578000,38,44,55
-0.015444,-0.216999,0.579000,36,42,53
-0.013676,-0.217374,0.580000,39,45,56
-0.012779,-0.217374,0.580000,40,46,57
-0.011902,-0.217748,0.581000,34,40,53
-0.011022,-0.218123,0.582000,38,44,57
-0.010139,-0.218498,0.583000,63,69,82
-0.009253,-0.218873,0.584000,66,72,85
-0.008349,-0.218873,0.584000,48,54,67
-0.007459,-0.219248,0.585000,41,47,60
-0.006576,-0.219997,0.587000,42,48,61
-0.005687,-0.220747,0.589000,52,58,71
-0.002974,-0.222246,0.593000,63,64,79
-0.002063,-0.222995,0.595000,63,64,79
-0.001146,-0.223745,0.597000,73,74,89
0.000703,-0.224494,0.599000,65,66,81
0.001633,-0.224869,0.600000,64,65,80
0.002565,-0.225244,0.601000,63,64,79
0.003501,-0.225619,0.602000,57,58,73
0.004439,-0.225994,0.603000,58,55,71
0.005390,-0.226743,0.605000,65,62,78
0.006337,-0.227118,0.606000,113,106,119
0.007286,-0.227493,0.607000,134,127,140
0.008225,-0.227493,0.607000,135,126,133
0.009179,-0.227867,0.608000,134,125,132
0.010137,-0.228242,0.609000,140,129,137
0.012041,-0.228617,0.610000,136,125,133
0.343492,-0.306197,0.817000,181,180,189
0.344756,-0.306197,0.817000,180,179,188
0.345172,-0.305447,0.815000,182,181,190
0.346008,-0.305073,0.814000,188,187,194
0.346841,-0.304698,0.813000,189,188,195
0.347670,-0.304323,0.812000,189,188,195
0.348497,-0.303948,0.811000,186,185,192
0.348889,-0.303199,0.809000,182,181,190
0.349275,-0.302449,0.807000,152,151,160
0.349655,-0.301700,0.805000,121,120,131
0.350028,-0.300950,0.803000,118,117,128
0.349521,-0.299451,0.799000,113,114,127
0.350318,-0.299076,0.798000,121,122,135
0.351112,-0.298701,0.797000,127,131,143
0.351461,-0.297952,0.795000,125,129,141
0.352247,-0.297577,0.794000,123,129,142
0.352585,-0.296827,0.792000,125,131,144
0.352917,-0.296078,0.790000,125,133,148
0.353691,-0.295703,0.789000,123,131,146
0.354462,-0.295328,0.788000,124,134,148
0.354778,-0.294579,0.786000,122,132,146
0.355541,-0.294204,0.785000,122,132,146
0.356301,-0.293829,0.784000,122,132,146
0.357058,-0.293454,0.783000,123,133,149
0.357812,-0.293080,0.782000,120,130,146
0.359022,-0.293080,0.782000,120,130,146
0.360232,-0.293080,0.782000,123,133,149
0.360979,-0.292705,0.781000,124,134,148
0.362187,-0.292705,0.781000,122,132,146
0.363396,-0.292705,0.781000,123,133,147
0.364604,-0.292705,0.781000,121,131,145
0.365812,-0.292705,0.781000,120,130,144
0.367490,-0.293080,0.782000,122,132,146
0.368700,-0.293080,0.782000,123,133,147
0.369910,-0.293080,0.782000,121,131,145
0.371120,-0.293080,0.782000,122,132,146
0.372806,-0.293454,0.783000,121,131,145
0.374017,-0.293454,0.783000,120,130,146
0.375228,-0.293454,0.783000,120,130,146
0.375959,-0.293080,0.782000,124,134,150
0.377169,-0.293080,0.782000,118,128,144
0.378379,-0.293080,0.782000,123,133,149
0.379589,-0.293080,0.782000,122,132,148
0.380798,-0.293080,0.782000,122,132,148
0.382008,-0.293080,0.782000,122,132,148
0.383218,-0.293080,0.782000,121,131,147
0.384428,-0.293080,0.782000,121,131,147
0.385638,-0.293080,0.782000,120,130,146
0.386847,-0.293080,0.782000,120,130,146
0.388057,-0.293080,0.782000,121,131,147
0.389267,-0.293080,0.782000,121,131,147
0.389977,-0.292705,0.781000,118,130,146
0.391186,-0.292705,0.781000,120,132,148
0.391892,-0.292330,0.780000,122,134,150
0.392594,-0.291955,0.779000,118,130,146
0.393294,-0.291580,0.778000,113,128,143
0.394498,-0.291580,0.778000,114,129,144
0.394175,-0.290456,0.775000,119,134,149
0.394864,-0.290081,0.774000,118,133,148
0.395038,-0.289332,0.772000,119,134,149
0.395719,-0.288957,0.771000,120,135,150
0.395882,-0.288207,0.769000,120,135,150
0.396556,-0.287833,0.768000,118,133,148
0.396708,-0.287083,0.766000,116,131,146
0.396854,-0.286334,0.764000,114,129,144
0.396994,-0.285584,0.762000,113,128,143
0.397651,-0.285209,0.761000,117,132,147
0.398304,-0.284834,0.760000,119,134,151
0.399480,-0.284834,0.760000,117,132,149
0.400128,-0.284460,0.759000,118,133,150
0.401831,-0.284834,0.760000,118,133,150
0.402477,-0.284460,0.759000,117,132,149
0.404183,-0.284834,0.760000,118,133,150
0.405359,-0.284834,0.760000,119,134,151
0.406534,-0.284834,0.760000,119,134,151
0.407710,-0.284834,0.760000,119,134,151
0.409424,-0.285209,0.761000,118,133,150
0.410601,-0.285209,0.761000,117,132,149
0.411779,-0.285209,0.761000,117,132,149
0.412956,-0.285209,0.761000,116,131,148
0.413589,-0.284834,0.760000,117,132,149
0.414765,-0.284834,0.760000,118,133,150
0.415940,-0.284834,0.760000,117,132,149
0.416567,-0.284460,0.759000,119,134,151
0.417742,-0.284460,0.759000,119,134,151
0.418364,-0.284085,0.758000,114,129,146
0.419537,-0.284085,0.758000,116,131,148
0.420154,-0.283710,0.757000,119,134,151
0.421325,-0.283710,0.757000,116,131,148
0.421938,-0.283335,0.756000,116,131,148
0.422548,-0.282960,0.755000,117,132,149
0.423716,-0.282960,0.755000,117,132,149
0.424322,-0.282586,0.754000,116,131,148
0.424924,-0.282211,0.753000,116,131,148
0.424957,-0.281461,0.751000,117,132,149
0.425552,-0.281087,0.750000,117,132,149
0.426744,-0.279587,0.746000,114,129,146
0.427325,-0.279213,0.745000,114,129,146
0.427902,-0.278838,0.744000,116,131,148
0.429053,-0.278838,0.744000,114,129,144
0.429626,-0.278463,0.743000,116,131,146
0.430776,-0.278463,0.743000,118,133,148
0.431925,-0.278463,0.743000,117,132,147
0.433657,-0.278838,0.744000,119,131,147
0.434808,-0.278838,0.744000,119,131,147
0.435373,-0.278463,0.743000,119,131,147
0.436523,-0.278463,0.743000,118,130,146
0.437672,-0.278463,0.743000,114,126,142
0.438822,-0.278463,0.743000,115,127,143
0.439379,-0.278088,0.742000,116,128,144
0.439933,-0.277714,0.741000,118,130,146
0.440485,-0.277339,0.740000,114,129,144
0.441033,-0.276964,0.739000,114,129,144
0.442176,-0.276964,0.739000,114,129,144
0.442719,-0.276589,0.738000,114,129,144
0.443260,-0.276214,0.737000,116,131,146
0.443797,-0.275840,0.736000,112,127,142
0.444935,-0.275840,0.736000,110,125,140
0.445468,-0.275465,0.735000,112,127,142
0.446605,-0.275465,0.735000,116,131,146
0.447133,-0.275090,0.734000,114,129,144
0.448269,-0.275090,0.734000,112,127,142
0.448792,-0.274715,0.733000,113,128,143
0.449926,-0.274715,0.733000,112,127,142
0.450444,-0.274340,0.732000,112,127,142
0.451577,-0.274340,0.732000,113,128,143
0.452091,-0.273966,0.731000,113,128,143
0.453222,-0.273966,0.731000,113,128,143
0.453731,-0.273591,0.730000,113,128,143
0.454237,-0.273216,0.729000,112,127,142
0.454741,-0.272841,0.728000,111,126,141
0.455867,-0.272841,0.728000,110,125,140
0.456993,-0.272841,0.728000,111,126,141
0.458119,-0.272841,0.728000,111,126,141
0.458615,-0.272467,0.727000,110,125,140
0.459740,-0.272467,0.727000,111,126,141
0.460864,-0.272467,0.727000,111,126,141
0.461989,-0.272467,0.727000,111,126,141
0.463114,-0.272467,0.727000,110,125,140
0.464238,-0.272467,0.727000,111,126,141
0.465363,-0.272467,0.727000,107,122,137
0.465846,-0.272092,0.726000,112,124,140
0.466969,-0.272092,0.726000,109,121,137
0.468093,-0.272092,0.726000,112,124,140
0.469216,-0.272092,0.726000,109,121,137
0.469691,-0.271717,0.725000,112,124,140
0.470813,-0.271717,0.725000,111,123,139
0.471934,-0.271717,0.725000,111,123,139
0.472403,-0.271342,0.724000,109,121,137
0.473524,-0.271342,0.724000,112,124,140
0.473988,-0.270967,0.723000,111,123,139
0.475107,-0.270967,0.723000,112,124,140
0.475566,-0.270593,0.722000,111,123,139
0.475363,-0.269843,0.720000,109,121,137
0.476477,-0.269843,0.720000,108,120,136
0.476927,-0.269468,0.719000,110,125,140
0.477375,-0.269094,0.718000,106,121,136
0.477819,-0.268719,0.717000,110,125,140
0.478261,-0.268344,0.716000,107,122,137
0.478699,-0.267969,0.715000,106,121,136
0.479134,-0.267594,0.714000,106,121,136
0.479566,-0.267220,0.713000,107,122,137
0.480669,-0.267220,0.713000,106,121,136
0.481096,-0.266845,0.712000,106,121,136
0.482198,-0.266845,0.712000,105,120,135
0.482621,-0.266470,0.711000,110,125,140
0.483721,-0.266470,0.711000,104,119,134
0.484820,-0.266470,0.711000,107,122,137
0.485920,-0.266470,0.711000,105,120,135
0.487020,-0.266470,0.711000,105,120,135
0.488120,-0.266470,0.711000,105,120,135
0.489220,-0.266470,0.711000,106,121,136
0.490320,-0.266470,0.711000,105,120,135
0.491420,-0.266470,0.711000,105,120,135
0.492520,-0.266470,0.711000,105,120,135
0.492926,-0.266095,0.710000,105,120,135
0.494024,-0.266095,0.710000,105,120,135
0.494425,-0.265720,0.709000,106,121,136
0.494823,-0.265346,0.708000,105,120,135
0.495919,-0.265346,0.708000,106,121,136
0.496312,-0.264971,0.707000,104,119,134
0.497406,-0.264971,0.707000,107,122,137
0.497795,-0.264596,0.706000,102,117,132
0.498887,-0.264596,0.706000,103,118,133
0.499271,-0.264221,0.705000,103,118,133
0.500362,-0.264221,0.705000,104,119,134
0.500741,-0.263847,0.704000,104,119,134
0.501830,-0.263847,0.704000,107,119,135
0.502205,-0.263472,0.703000,107,119,135
0.503292,-0.263472,0.703000,107,119,135
0.503663,-0.263097,0.702000,107,119,135
0.504030,-0.262722,0.701000,107,119,135
0.503673,-0.261973,0.699000,106,118,134
0.504032,-0.261598,0.698000,107,119,135
0.504388,-0.261223,0.697000,107,119,135
0.504742,-0.260848,0.696000,108,120,136
0.505092,-0.260474,0.695000,106,118,134
0.505438,-0.260099,0.694000,107,119,135
0.506512,-0.260099,0.694000,104,116,132
0.506854,-0.259724,0.693000,105,117,133
0.507927,-0.259724,0.693000,104,116,132
0.508999,-0.259724,0.693000,106,118,134
0.510071,-0.259724,0.693000,105,117,133
0.511143,-0.259724,0.693000,105,117,133
0.512215,-0.259724,0.693000,105,117,133
0.513287,-0.259724,0.693000,104,116,132
0.514359,-0.259724,0.693000,104,116,132
0.514688,-0.259349,0.692000,108,118,134
0.515758,-0.259349,0.692000,108,118,134
0.516829,-0.259349,0.692000,107,117,133
0.517151,-0.258974,0.691000,107,117,133
0.518220,-0.258974,0.691000,107,117,133
0.518537,-0.258600,0.690000,107,117,133
0.519605,-0.258600,0.690000,105,117,133
0.519918,-0.258225,0.689000,104,116,132
0.520984,-0.258225,0.689000,105,117,131
0.522050,-0.258225,0.689000,104,116,130
0.522356,-0.257850,0.688000,104,116,130
0.523421,-0.257850,0.688000,104,116,130
0.523723,-0.257475,0.687000,104,116,130
0.524786,-0.257475,0.687000,104,116,130
0.525083,-0.257101,0.686000,104,116,130
0.526144,-0.257101,0.686000,104,116,130
0.526437,-0.256726,0.685000,104,116,130
0.527497,-0.256726,0.685000,101,113,127
0.527785,-0.256351,0.684000,101,113,127
0.528070,-0.255976,0.683000,100,112,126
0.529127,-0.255976,0.683000,100,112,126
0.529407,-0.255601,0.682000,101,113,127
0.529684,-0.255227,0.681000,104,116,130
0.529959,-0.254852,0.680000,101,113,127
0.531011,-0.254852,0.680000,101,113,127
0.531280,-0.254477,0.679000,101,113,127
0.532331,-0.254477,0.679000,101,113,127
0.533381,-0.254477,0.679000,101,113,127
0.534432,-0.254477,0.679000,101,113,127
0.534693,-0.254102,0.678000,100,112,126
0.535742,-0.254102,0.678000,101,113,127
0.536791,-0.254102,0.678000,100,112,126
0.537840,-0.254102,0.678000,101,111,125
0.538094,-0.253727,0.677000,101,111,125
0.539142,-0.253727,0.677000,103,113,127
0.540189,-0.253727,0.677000,103,113,127
0.540437,-0.253353,0.676000,102,112,126
0.540682,-0.252978,0.675000,102,112,126
0.541726,-0.252978,0.675000,102,112,126
0.541966,-0.252603,0.674000,103,113,127
0.541398,-0.251854,0.672000,103,113,127
